Suburb,Rooms,Price,Bathroom,Car,Landsize,Lattitude,Longtitude
Preston,3,1000000,2,2,227,-37.7445,144.9917
Preston,3,800000,1,2,516,-37.7321,145.0248
Preston,3,928000,2,1,0,-37.7307,145.0097
Preston,3,1070000,1,2,585,-37.7358,144.9889
Preston,2,565000,1,2,349,-37.7351,145.0271
Preston,3,714000,2,2,185,-37.7287,144.9869
Preston,2,770000,2,1,76,-37.7443,145.0015
Preston,3,1226000,1,4,707,-37.7413,144.9885
Preston,3,810000,1,1,421,-37.738,145.0064
Preston,3,1127000,2,2,590,-37.7336,144.9958
Preston,3,750000,1,2,409,-37.7486,144.9992
Preston,3,980000,1,1,485,-37.7525,145.0106
Preston,3,670000,1,2,271,-37.7353,145.0172
Preston,4,1315000,3,2,836,-37.7379,144.9903
Preston,2,780000,1,1,310,-37.7455,144.9954
Preston,2,986000,1,1,472,-37.7484,144.9886
Preston,2,771000,1,1,484,-37.7427,145.0176
Preston,4,760000,8,7,1254,-37.7367,144.9895
Preston,3,850000,2,1,0,-37.7451,144.9888
Preston,3,890000,1,2,454,-37.7346,144.9956
Preston,2,1088000,1,2,712,-37.7354,145.015
Preston,3,1123000,1,2,504,-37.7476,144.9842
Preston,4,600000,1,2,236,-37.7456,145.0025
Preston,1,300000,1,1,0,-37.7441,144.9999
Preston,2,890000,1,3,493,-37.74,144.9821
Preston,3,1040000,2,1,313,-37.7531,145.01
Preston,3,1050000,2,1,453,-37.7388,144.9844
Preston,2,900000,1,1,529,-37.7427,144.9868
Preston,2,425000,2,1,1485,-37.7476,145.0026
Preston,2,515000,1,1,187,-37.7351,145.0323
Preston,3,1040000,1,2,399,-37.7366,145.0063
Preston,2,520000,1,2,178,-37.7331,145.0341
Preston,3,605000,1,2,192,-37.7277,144.9851
Preston,3,890000,1,2,495,-37.7521,145.0114
Preston,2,790000,1,1,266,-37.7423,145.0105
Preston,3,1000000,1,2,621,-37.7415,145.0084
Preston,2,860000,2,1,415,-37.7481,145.0017
Preston,2,630000,1,1,372,-37.7348,144.9852
Preston,4,660000,2,1,0,-37.7337,144.9854
Preston,3,810000,1,1,520,-37.7362,145.0232
Preston,4,875000,1,2,400,-37.7371,145.0111
Preston,3,923000,1,0,333,-37.7423,145.0097
Preston,4,920000,1,1,396,-37.7361,145.0093
Preston,3,1150000,1,4,728,-37.7392,144.9937
Preston,4,871000,2,1,561,-37.7369,145.0201
Preston,4,910000,1,3,577,-37.7344,144.9865
Preston,3,1330000,2,3,502,-37.7406,145.0155
Preston,4,950000,2,1,243,-37.7506,144.9847
Preston,3,821000,1,2,396,-37.7385,145.0103
Preston,3,888500,1,2,497,-37.7441,145.0154
Preston,4,870000,1,2,400,-37.7346,145.0164
Preston,3,1186000,1,1,713,-37.7436,145.0191
Preston,3,900000,1,2,560,-37.7418,145.0089
Preston,3,800000,1,2,207,-37.7486,145.0039
Preston,3,1030000,2,3,427,-37.749,145.0051
Preston,4,1615000,2,3,890,-37.7345,144.9891
Preston,3,715000,1,1,467,-37.7444,145.014
Preston,2,610000,1,1,126,-37.7523,145.0091
Preston,3,1162500,2,2,463,-37.7507,144.9921
Preston,4,1142500,1,2,560,-37.743,144.9914
Preston,3,930000,1,2,679,-37.7392,145.0163
Preston,3,875000,2,1,650,-37.7302,144.998
Preston,4,840000,1,2,390,-37.7395,144.9843
Preston,3,805000,1,2,468,-37.7479,144.9941
Preston,3,750000,3,2,0,-37.75,144.9846
Preston,4,750000,2,2,500,-37.732,145.0209
Reservoir,3,475000,1,1,191,-37.7019,145.0256
Reservoir,2,415000,1,1,189,-37.708,145.0181
Reservoir,3,731000,1,2,779,-37.7292,145.0214
Reservoir,2,352000,1,1,117,-37.7101,145.0223
Reservoir,3,723000,1,1,535,-37.7299,145.0242
Reservoir,2,336000,1,1,99,-37.7166,144.9911
Reservoir,3,685000,1,1,1262,-37.7139,145.0215
Reservoir,3,620000,2,2,207,-37.7086,145.0251
Reservoir,3,620000,1,2,762,-37.7021,144.9985
Reservoir,3,1025000,2,2,676,-37.7262,145.0177
Reservoir,2,490000,1,1,91,-37.713,145.0108
Reservoir,3,805000,1,2,227,-37.7286,145.0059
Reservoir,4,770000,1,2,855,-37.6997,145.0043
Reservoir,3,645000,1,2,280,-37.7183,145.0164
Reservoir,3,1005000,2,4,466,-37.7266,145.0004
Reservoir,2,931000,1,1,487,-37.7279,145.0136
Reservoir,2,810000,1,2,950,-37.702,145.0071
Reservoir,2,535000,1,1,234,-37.7182,145.0161
Reservoir,3,920000,2,2,623,-37.7276,145.0165
Reservoir,3,800000,1,5,4679,-37.7093,145.0012
Reservoir,3,510000,1,2,543,-37.6946,144.9962
Reservoir,3,651000,2,3,649,-37.705,145.0216
Reservoir,3,502500,1,2,491,-37.7152,144.9823
Reservoir,2,365000,1,1,360,-37.7273,145.0254
Reservoir,2,405000,1,1,171,-37.711,145.0027
Reservoir,3,620500,2,1,158,-37.7293,145.0216
Reservoir,3,730000,1,1,546,-37.721,144.9967
Reservoir,1,260000,1,1,141,-37.7025,144.9887
Reservoir,3,665000,1,4,503,-37.7226,144.9953
Reservoir,3,625000,2,1,267,-37.7132,145.0075
Reservoir,2,357500,1,1,129,-37.7099,145.0131
Reservoir,2,427500,1,1,146,-37.719,145.0014
Reservoir,4,851000,2,2,581,-37.6926,144.9861
Reservoir,3,998000,2,3,479,-37.7271,144.9968
Reservoir,4,1030000,2,3,630,-37.721,144.9952
Reservoir,2,498000,1,3,310,-37.7288,145.0224
Reservoir,2,410000,1,1,180,-37.7283,145.0207
Reservoir,2,450000,1,1,95,-37.7283,144.9991
Reservoir,1,341000,1,1,125,-37.711,145.0052
Reservoir,2,270000,1,1,0,-37.7304,145.0158
Reservoir,3,900000,2,2,634,-37.7262,144.997
Reservoir,3,500000,1,1,320,-37.7248,145.023
Reservoir,4,1015000,1,1,518,-37.726,145.0044
Reservoir,3,915000,3,2,618,-37.7154,144.9962
Reservoir,2,380000,1,1,159,-37.6998,145.0248
Reservoir,2,468000,2,2,234,-37.7172,145.016
Reservoir,3,800000,1,2,570,-37.718,144.9999
Reservoir,2,380000,1,1,149,-37.7177,144.9917
Reservoir,3,600000,1,1,370,-37.719,144.9971
Reservoir,3,530000,2,1,229,-37.7036,145.0145
Reservoir,3,592000,1,1,270,-37.702,145.0148
Reservoir,2,611000,1,2,379,-37.7108,145.0048
Reservoir,2,440000,1,2,132,-37.709,145.0219
Reservoir,3,650000,1,3,620,-37.7099,144.9938
Reservoir,2,416000,1,1,159,-37.7059,145.0115
Reservoir,3,610000,1,2,492,-37.7205,144.9872
Reservoir,3,890000,2,2,634,-37.7199,144.9965
Reservoir,3,301000,1,1,0,-37.7272,145.0057
Reservoir,3,865000,1,3,560,-37.721,144.9885
Reservoir,2,436000,1,1,140,-37.7285,145.0242
Reservoir,4,650000,1,2,650,-37.7126,145.015
Reservoir,2,432000,1,1,137,-37.7241,145.0114
Reservoir,3,650000,1,1,700,-37.7125,145.022
Reservoir,2,836000,1,3,821,-37.7093,145.0006
Reservoir,2,401000,1,1,184,-37.7043,145.0277
Reservoir,2,635000,1,1,608,-37.7293,145.0224
Reservoir,2,491000,1,1,168,-37.7167,145.0001
Reservoir,2,420000,1,0,207,-37.7145,144.9962
Reservoir,3,810000,1,2,564,-37.7196,144.9899
Reservoir,3,780000,1,2,457,-37.7199,145.0155
Reservoir,2,520000,1,1,135,-37.7181,144.9985
Reservoir,3,660000,1,1,754,-37.7009,144.999
Reservoir,2,555000,1,2,229,-37.71,145.0082
Reservoir,2,350000,1,1,0,-37.7091,145.0255
Reservoir,3,540000,2,2,215,-37.7257,145.0243
Reservoir,3,678000,2,1,230,-37.7077,145.0211
Reservoir,3,812000,1,2,696,-37.7223,145.0126
Reservoir,3,682000,1,1,750,-37.7107,145.0317
Reservoir,2,380000,1,1,83,-37.7171,145.0019
Reservoir,1,350000,1,2,96,-37.7175,145.0081
Reservoir,4,750000,2,4,820,-37.6945,144.992
Reservoir,2,495000,1,1,96,-37.7139,145.0198
Reservoir,2,644000,1,2,455,-37.7246,144.9995
Reservoir,4,895500,2,4,864,-37.7034,144.9886
Reservoir,3,500000,1,1,359,-37.6957,145.0161
Reservoir,3,940000,1,2,756,-37.7249,144.9854
Reservoir,2,755000,1,2,0,-37.7231,145.0168
Reservoir,2,568000,1,1,120,-37.7239,145.0083
Reservoir,2,350000,1,1,102,-37.7064,145.0264
Reservoir,2,452000,1,1,0,-37.703,145.0201
Reservoir,2,335000,1,1,0,-37.7112,144.9989
Reservoir,3,585000,1,3,620,-37.7293,145.032
Reservoir,2,360000,1,1,139,-37.7327,145.0347
Reservoir,2,380000,1,1,220,-37.7327,145.0347
Reservoir,3,546000,1,2,592,-37.728,145.0352
Reservoir,3,400000,1,1,172,-37.7092,145.0274
Reservoir,4,1700000,2,4,601,-37.7176,145.0058
Reservoir,3,592500,2,1,215,-37.7094,145.0204
Reservoir,3,830000,1,1,509,-37.7261,144.9983
Reservoir,2,360000,1,1,132,-37.708,145.0223
Reservoir,3,655000,1,1,644,-37.713,145.0137
Reservoir,3,410000,1,1,250,-37.6974,145.0213
Reservoir,2,836000,1,1,931,-37.7033,145.0169
Reservoir,2,635000,2,2,654,-37.7134,145.0235
Reservoir,4,811000,2,3,525,-37.7029,145.0324
Reservoir,2,650000,1,1,750,-37.7092,144.9933
Reservoir,3,765000,1,2,551,-37.7214,145.0241
Reservoir,2,440000,1,2,132,-37.709,145.0219
Reservoir,3,715000,2,2,251,-37.7255,145.0088
Reservoir,4,670000,2,2,578,-37.7064,145.0321
Reservoir,2,376000,1,1,104,-37.7104,145.0076
Reservoir,2,323000,1,1,0,-37.7093,145.0084
Reservoir,3,680000,1,4,527,-37.6983,144.9941
Reservoir,2,530000,1,1,0,-37.7141,145.0047
Reservoir,4,786000,3,1,595,-37.7283,145.0072
Reservoir,2,390000,1,1,122,-37.7261,144.9961
Reservoir,3,650000,1,2,468,-37.7184,144.9962
Reservoir,3,540000,1,2,496,-37.7156,144.9825
Reservoir,3,685000,1,1,497,-37.7096,145.0036
Reservoir,3,800000,2,3,574,-37.722,144.9922
Reservoir,3,830000,1,2,671,-37.7187,145.0127
Reservoir,2,330000,1,1,90,-37.7295,145.0243
Reservoir,3,539000,1,1,474,-37.7086,144.9919
Reservoir,3,622500,1,1,456,-37.7038,145.0281
Reservoir,4,767500,2,2,834,-37.704,145.0299
Reservoir,3,780000,1,2,464,-37.7245,145.004
Reservoir,3,668000,2,1,618,-37.6989,145.0212
Reservoir,4,1215000,2,4,748,-37.7247,145.0096
Reservoir,3,1120000,1,2,744,-37.7285,144.9961
Reservoir,3,470000,1,2,159,-37.7277,145.0248
Reservoir,3,800000,1,1,858,-37.7075,145.0136
Reservoir,2,1700000,1,6,1041,-37.7152,144.997
Reservoir,3,655000,2,2,456,-37.7061,145.0308
Reservoir,3,885000,1,2,518,-37.7303,145.0171
Reservoir,2,510000,1,2,268,-37.7113,145.0224
Reservoir,2,440000,1,1,183,-37.7078,145.033
Reservoir,3,703000,2,1,597,-37.7066,145.0203
Reservoir,2,424000,1,1,141,-37.7149,145.0009
Reservoir,4,750000,1,2,747,-37.7054,145.0137
Reservoir,3,613000,1,2,745,-37.7007,144.9815
Reservoir,3,779000,1,2,945,-37.7027,145.0001
Reservoir,2,425000,1,1,145,-37.7284,145.0361
Reservoir,5,791000,3,1,961,-37.7024,144.984
Reservoir,3,475000,1,1,535,-37.692,144.9781
Reservoir,3,950000,2,2,565,-37.7196,144.997
Reservoir,2,352000,1,1,0,-37.703,145.014
Reservoir,4,730000,1,2,770,-37.6981,144.9989
Reservoir,2,791000,1,3,720,-37.7076,145.017
Reservoir,3,905000,1,2,950,-37.7022,145.0078
Reservoir,2,480000,2,1,145,-37.7053,145.0173
Reservoir,3,767000,1,2,561,-37.7098,145.0031
Reservoir,3,871000,1,3,614,-37.7276,144.989
Reservoir,3,450000,1,2,179,-37.7108,145.0289
Reservoir,3,921500,2,1,527,-37.7238,144.9964
Reservoir,2,490000,1,1,126,-37.7186,145.0166
Reservoir,3,787000,1,1,563,-37.7258,145.0129
Reservoir,2,300000,1,1,0,-37.7112,144.9989
Reservoir,2,335000,1,1,0,-37.7112,144.9989
Reservoir,3,670500,1,2,654,-37.7229,145.0225
Reservoir,5,1050000,2,1,578,-37.7061,145.0147
Reservoir,3,475000,1,2,521,-37.7097,144.9912
Reservoir,2,440000,1,1,153,-37.7098,145.0211
Reservoir,3,851500,1,1,0,-37.7217,144.9954
Reservoir,2,623500,1,0,452,-37.7271,145.0009
Reservoir,4,830000,1,4,791,-37.7001,144.9936
Reservoir,3,572000,1,2,41400,-37.7104,145.0257
Reservoir,3,600000,2,2,0,-37.7208,145.0148
Reservoir,3,450000,2,2,185,-37.7211,145.0147
Reservoir,2,525000,1,2,284,-37.705,145.0152
Reservoir,3,692500,2,2,803,-37.7086,145.0313
Reservoir,4,790000,2,2,1090,-37.7243,145.0014
Reservoir,3,785000,1,1,719,-37.709,145.0015
Reservoir,2,840000,1,1,714,-37.726,144.9858
Reservoir,5,925000,3,4,922,-37.6961,144.9865
Reservoir,3,700000,1,1,621,-37.7195,145.0074
Reservoir,4,801000,1,2,771,-37.705,145.0035
Reservoir,1,216000,1,1,0,-37.7111,144.9919
Reservoir,1,220000,1,1,0,-37.7111,144.9919
Reservoir,3,866000,1,2,569,-37.7313,145.0224
Reservoir,2,340000,1,1,151,-37.7126,144.99
Reservoir,2,500250,1,1,425,-37.7047,145.0252
Reservoir,1,395000,1,1,94,-37.7186,145.011
Reservoir,3,810000,2,3,486,-37.7164,145.0048
Reservoir,2,790000,1,1,585,-37.719,144.9972
Reservoir,2,465000,1,1,111,-37.7128,145.0075
Reservoir,3,601000,1,2,460,-37.6917,144.9755
Reservoir,2,772000,1,1,0,-37.7106,145.0138
Reservoir,2,968000,1,2,631,-37.7211,145.0195
Reservoir,3,928000,1,1,696,-37.7218,145.015
Reservoir,2,300000,1,1,87,-37.7174,145.0016
Reservoir,2,420000,1,2,153,-37.702,145.0324
Reservoir,4,885000,2,3,936,-37.7021,145.0178
Reservoir,2,240000,1,1,82,-37.6983,145.0104
Reservoir,3,815000,1,2,550,-37.7208,144.9887
Reservoir,3,882500,2,2,681,-37.7217,145.0163
Reservoir,3,793000,1,2,589,-37.7195,144.9982
Reservoir,3,550000,2,2,260,-37.7106,145.0225
Reservoir,2,477000,1,2,115,-37.7156,144.9977
Reservoir,2,433000,1,1,236,-37.6984,144.9997
Reservoir,3,672000,1,2,855,-37.7328,145.0348
Reservoir,2,680000,1,1,750,-37.7089,145.0192
Reservoir,3,751000,1,2,604,-37.723,145.0024
Reservoir,3,851000,1,1,826,-37.7013,145.0244
Reservoir,3,777000,1,2,480,-37.7265,144.9918
Reservoir,4,1162000,3,4,695,-37.7264,145.0198
Reservoir,3,620000,1,2,653,-37.7108,145.0156
Reservoir,3,1025000,1,4,670,-37.7242,145.0154
Reservoir,3,762500,1,2,677,-37.7101,144.9999
Reservoir,3,832000,1,2,496,-37.7263,145.0003
Reservoir,5,820000,2,2,737,-37.7306,145.0242
Reservoir,3,784000,1,2,602,-37.7115,145.0009
Reservoir,4,1186000,1,2,895,-37.7285,144.9964
Reservoir,3,665000,1,1,467,-37.7219,144.9892
Reservoir,2,405000,1,1,121,-37.7146,145.001
Reservoir,2,431000,1,1,139,-37.7175,145
Reservoir,4,885000,2,2,508,-37.7129,145.0047
Reservoir,3,718500,1,6,807,-37.704,144.9864
Reservoir,5,762500,2,2,548,-37.7099,145.0333
Reservoir,3,737000,3,6,957,-37.7012,145.0069
Reservoir,3,810000,2,2,279,-37.7192,144.9971
Reservoir,2,610000,1,2,383,-37.7103,145.0037
Reservoir,2,430000,1,1,152,-37.7173,144.9976
Reservoir,2,730000,1,2,637,-37.7207,145.0196
Reservoir,4,680000,1,2,561,-37.697,144.9989
Reservoir,3,705000,1,1,437,-37.7291,145.021
Reservoir,3,705000,1,3,513,-37.7243,144.9883
Reservoir,2,390000,1,1,133,-37.6983,144.9998
Richmond,2,937000,1,1,125,-37.8106,144.994
Richmond,3,1260000,1,0,203,-37.8166,144.9945
Richmond,3,1236000,2,1,675,-37.8206,145.0003
Richmond,2,540000,2,1,656,-37.8195,145.0103
Richmond,2,795250,1,2,0,-37.8164,145.0136
Richmond,2,582000,1,1,0,-37.824,144.9918
Richmond,1,500000,1,1,0,-37.8226,145.013
Richmond,3,1600000,2,1,115,-37.8163,144.9984
Richmond,3,2180000,2,2,345,-37.8159,144.994
Richmond,1,370000,1,1,502,-37.8214,144.9997
Richmond,4,3335000,2,2,319,-37.8244,145.0044
Richmond,2,935000,1,1,67,-37.8159,145.0033
Richmond,3,1102000,2,0,194,-37.8265,145.0022
Richmond,1,437500,1,1,778,-37.8177,144.9972
Richmond,1,421000,1,1,8223,-37.8127,145.0094
Richmond,2,479000,1,1,534,-37.8123,145.0081
Richmond,5,3200000,3,3,618,-37.8157,145.0073
Richmond,2,479000,1,1,0,-37.8258,145.0057
Richmond,2,1042500,1,1,80,-37.8126,145.004
Richmond,2,655000,1,1,1725,-37.8174,144.9949
Richmond,2,1130000,2,3,114,-37.8212,145.005
Richmond,2,561000,1,1,2571,-37.8198,145.005
Richmond,2,635000,2,1,2740,-37.8231,144.9906
Richmond,3,1010000,1,1,199,-37.8193,144.9993
Richmond,2,1025000,1,1,169,-37.8235,145.0035
Richmond,2,1102000,1,1,167,-37.8255,145.0013
Richmond,2,550000,1,2,0,-37.815,145.0089
Richmond,3,1152500,2,1,78,-37.8154,145.0061
Richmond,4,1375000,2,2,58,-37.817,145.0135
Richmond,3,1422000,1,0,339,-37.8215,145.0102
Richmond,2,1506000,2,1,220,-37.8284,144.9989
Richmond,3,1350000,1,2,332,-37.8131,145.005
Richmond,3,1090000,1,3,283,-37.8127,145.0073
Richmond,1,405000,1,1,7455,-37.822,145.0104
Richmond,1,327000,1,1,0,-37.8127,145.0094
Richmond,3,1474000,1,0,238,-37.8167,144.9977
Richmond,3,1555000,1,0,250,-37.8167,144.9978
Richmond,1,500000,1,1,0,-37.8198,145.005
Richmond,2,815000,2,2,0,-37.8187,145.0079
Richmond,1,345000,1,0,0,-37.8211,144.9955
Richmond,1,345000,1,1,8223,-37.8127,145.0094
Richmond,3,1275000,1,2,204,-37.8285,145.0022
Richmond,3,1150000,1,0,176,-37.8116,145.0042
Richmond,4,950000,1,0,254,-37.8201,144.9898
Richmond,2,270000,1,1,0,-37.8231,144.9906
Richmond,1,439000,1,1,3516,-37.8183,144.9979
Richmond,2,695000,1,2,0,-37.8333,144.998
Richmond,2,512000,1,1,0,-37.8198,144.996
Richmond,2,855000,1,1,92,-37.815,145.008
Richmond,2,1040000,2,2,0,-37.8198,145.005
Richmond,1,342000,1,1,0,-37.8214,144.9896
Richmond,1,681000,1,1,0,-37.8231,144.9906
Richmond,2,900000,1,0,95,-37.8193,144.9976
Richmond,3,1250000,2,1,120,-37.8243,145.0034
Richmond,2,990000,1,1,117,-37.812,144.9939
Richmond,2,1189000,1,0,158,-37.8232,145.0002
Richmond,2,1220000,1,1,166,-37.8245,144.9933
Richmond,2,1220000,1,1,80,-37.8213,145.005
Richmond,3,1100000,1,0,162,-37.8241,145.0015
Richmond,3,1346000,1,0,187,-37.8169,144.996
Richmond,2,450000,1,1,0,-37.8173,144.9965
Richmond,2,1340000,1,0,178,-37.8289,144.9992
Richmond,2,1421000,1,0,196,-37.8254,145
Richmond,3,1074000,1,0,245,-37.8138,144.9921
Richmond,3,1205000,1,0,164,-37.8198,144.9979
Richmond,2,1430000,2,2,153,-37.8209,145.0055
Richmond,3,1465000,2,2,233,-37.8122,144.9937
Richmond,2,391000,1,1,0,-37.812,145.0029
Richmond,2,1035000,1,0,108,-37.8251,144.9959
Richmond,2,530000,1,1,0,-37.8236,145.009
Richmond,2,930000,1,1,97,-37.814,145.002
Richmond,3,1182000,1,1,199,-37.8139,145.0039
Richmond,2,777500,1,1,151,-37.8171,145.009
Richmond,3,1115000,2,2,129,-37.824,145.0052
Richmond,3,760000,2,1,0,-37.8331,144.9975
Richmond,2,640000,1,2,0,-37.8173,144.9965
Richmond,3,1710000,2,2,202,-37.8241,144.9934
Richmond,3,1420000,1,0,198,-37.8225,145.0007
Richmond,1,390000,1,1,0,-37.8195,145.0103
Richmond,3,3020000,2,2,389,-37.8214,144.9951
Richmond,3,1346000,1,1,207,-37.8215,145.0132
Richmond,1,380000,1,1,0,-37.8127,145.0094
Richmond,2,680000,1,1,0,-37.823,144.9982
Richmond,2,1081000,1,1,126,-37.814,145.006
Richmond,2,860000,2,0,74,-37.8207,145.0053
Richmond,3,1820000,1,1,410,-37.8292,145.0029
Richmond,2,905000,1,0,139,-37.8118,144.9937
Richmond,2,691000,2,1,0,-37.8231,144.9906
Richmond,3,1088000,3,2,168,-37.8126,145.0064
Richmond,3,911000,2,1,0,-37.8238,145.0072
Richmond,4,3001000,3,1,544,-37.8152,144.9922
Richmond,2,638000,2,1,0,-37.822,145.0104
Richmond,2,951000,1,0,108,-37.8259,145.0089
Richmond,2,912000,1,2,204,-37.821,145.0082
Richmond,1,415000,1,1,0,-37.8234,144.9985
Richmond,3,1285000,2,1,133,-37.8246,145.0012
Richmond,2,1220000,1,1,219,-37.8203,145.01
Richmond,3,900000,3,1,58,-37.8139,145.0012
Richmond,3,1695000,1,3,210,-37.8247,145.0001
Richmond,3,1365000,1,1,301,-37.8134,145.0055
Richmond,2,1088000,1,0,158,-37.8239,145.0045
Richmond,3,1765000,1,2,332,-37.8232,145.0014
Richmond,2,1045000,1,2,200,-37.8294,145.0029
Richmond,4,1591000,2,1,263,-37.8261,145.0127
Richmond,1,402000,1,1,0,-37.813,144.993
Richmond,3,1275000,2,1,132,-37.822,145.0041
Richmond,2,1035000,1,0,100,-37.8139,145.0042
Richmond,3,2000000,2,0,194,-37.8246,144.9967
Richmond,3,931000,2,2,0,-37.8128,145.0139
Richmond,3,2640000,1,1,309,-37.82,145.0054
Richmond,2,842000,2,1,0,-37.8145,145.0014
Richmond,4,1510000,2,0,0,-37.8206,145.0099
Richmond,3,1550000,2,1,131,-37.8132,144.9929
Richmond,3,1456000,2,1,157,-37.8225,145.0029
Richmond,2,1145000,1,0,170,-37.8226,145.0064
Richmond,2,810000,1,1,94,-37.8201,144.9927
Richmond,3,1100000,2,1,66,-37.8181,145.007
Richmond,2,1220000,1,2,198,-37.8244,145.0046
Richmond,2,895000,1,1,0,-37.8209,145.0014
Richmond,2,1430000,1,2,292,-37.8218,145.0089
Richmond,2,1045000,1,1,138,-37.8218,145.0132
Richmond,3,2000000,2,1,217,-37.8158,144.9931
Richmond,2,646000,1,1,0,-37.8333,144.998
Richmond,2,660000,2,1,0,-37.8166,145.0036
Richmond,2,1145000,1,1,197,-37.8215,145.0054
Richmond,1,380000,1,1,0,-37.8331,144.9975
Richmond,3,1285000,2,1,123,-37.8267,145.0122
Richmond,4,905000,1,0,254,-37.8201,144.9898
Richmond,2,750000,2,1,0,-37.8128,145.0133
Richmond,2,604000,2,2,0,-37.8189,145.0131
Richmond,4,1645000,2,1,249,-37.8147,145.0084
Richmond,3,945000,2,1,0,-37.833,144.997
Richmond,1,306000,1,1,0,-37.8242,145.0026
Richmond,3,1270000,1,1,181,-37.8203,145.0092
Richmond,3,975000,1,1,383,-37.8248,144.9976
Richmond,2,1105000,2,1,55,-37.8159,145.0033
Richmond,2,965000,1,0,158,-37.8201,145.007
Richmond,2,620000,2,1,650,-37.8195,145.0103
Richmond,3,1100000,2,1,126,-37.8208,145.0013
Richmond,1,450000,1,1,0,-37.8231,144.9906
Richmond,3,1850000,2,1,203,-37.8214,145.0132
Richmond,3,1650000,2,1,312,-37.8217,145.007
Richmond,3,1320000,2,2,171,-37.8166,144.9987
Richmond,3,1651000,2,1,192,-37.8212,144.9985
Richmond,3,1032000,1,0,128,-37.8198,145.0026
Richmond,3,915000,3,1,140,-37.8148,144.9912
Richmond,3,1075000,1,0,148,-37.8194,145.0024
Richmond,4,1800000,2,0,288,-37.8268,145.0129
Richmond,3,791500,2,2,0,-37.8189,145.0131
Richmond,3,1600000,2,2,80,-37.8233,144.9947
Richmond,2,1200000,2,1,170,-37.8229,144.9931
Richmond,3,1555000,2,1,189,-37.82,144.9987
Richmond,3,1361000,2,1,99,-37.8249,144.9976
Richmond,3,1540000,1,1,0,-37.8214,145.0119
Richmond,3,1582000,3,2,119,-37.8278,144.9984
Richmond,2,712000,1,1,0,-37.823,144.9982
Richmond,3,2055000,1,1,331,-37.8263,145.0085
Richmond,3,1012000,2,1,80,-37.8155,145.0061
Richmond,3,1570000,1,2,248,-37.8198,144.9899
Richmond,3,1345000,1,1,209,-37.8206,144.9913
Richmond,1,410000,1,1,0,-37.822,145.0104
Richmond,2,696000,2,1,0,-37.822,145.0104
Richmond,3,1350000,2,2,133,-37.8183,145.0079
Richmond,3,1405000,1,2,212,-37.8302,144.9993
Richmond,1,362000,1,1,0,-37.8127,145.0094
Richmond,2,760000,1,1,0,-37.833,144.997
Richmond,2,807000,2,2,0,-37.8128,145.0139
Richmond,3,1495000,2,1,159,-37.8195,144.9974
Richmond,3,1410000,1,0,224,-37.8199,145.0017
Richmond,1,385000,1,1,0,-37.8331,144.9975
Richmond,2,1150000,1,0,156,-37.8209,145.0052
Richmond,3,1400000,1,2,0,-37.8211,145.0114
Richmond,4,1775000,1,0,434,-37.8185,145.0061
Richmond,1,360000,1,1,1332,-37.8181,144.9901
Richmond,3,1270000,1,1,152,-37.8219,145.0096
Richmond,2,827500,1,0,127,-37.8251,145.0063
Richmond,4,1500000,2,1,162,-37.8252,145.0013
Richmond,2,560000,2,1,0,-37.8189,145.0131
Richmond,3,1165000,1,1,167,-37.8167,145.0098
Richmond,2,790000,2,1,0,-37.8198,145.005
Richmond,2,870000,1,1,100,-37.8136,144.9927
Richmond,3,1185000,2,1,135,-37.8202,145.0013
Richmond,4,1212500,3,2,108,-37.8129,145.0013
Richmond,2,1125000,1,0,103,-37.8199,144.9911
Richmond,3,1520000,1,2,248,-37.8185,144.9935
Rosanna,5,1101500,2,1,629,-37.7395,145.0773
Rosanna,2,971000,1,1,608,-37.7407,145.0612
Rosanna,4,1020000,2,2,843,-37.7348,145.0656
Rosanna,3,560000,1,1,213,-37.7386,145.0733
Rosanna,3,1050000,1,2,1016,-37.7299,145.0656
Rosanna,3,1155000,2,1,608,-37.7439,145.0688
Rosanna,2,531000,1,1,83,-37.747,145.07
Rosanna,3,620000,1,0,454,-37.7449,145.072
Rosanna,3,780000,1,2,627,-37.7367,145.0797
Rosanna,4,1051000,2,2,651,-37.7338,145.0703
Rosanna,5,2530000,3,1,1850,-37.7465,145.0612
Rosanna,3,720000,1,2,604,-37.7377,145.0737
Rosanna,2,633000,1,1,210,-37.7417,145.0613
Rosanna,2,725000,2,2,336,-37.7381,145.073
Rosanna,4,821000,1,2,403,-37.7437,145.0633
Rosanna,4,915000,3,2,0,-37.7449,145.0596
Rosanna,3,600000,2,2,169,-37.7415,145.0726
Rosanna,4,890000,3,2,583,-37.733,145.0694
