views,likes,dislikes,comment_count,,,,,
14717949,265848,23833,20244,,,,,
14723316,614676,13443,49196,,,,,
14723484,190948,7913,18386,,,,,
14738111,208846,24730,33026,,,,,
14742597,390455,15389,30314,,,,,
14753593,401009,8610,27967,,,,,
14755537,858708,8024,150036,,,,,
14763448,266128,23856,20252,,,,,
14773452,374443,8268,11999,,,,,
14793346,416374,7523,65578,,,,,
14799596,325603,8215,11781,,,,,
14799999,266325,23880,20246,,,,,
14800528,162079,4964,12016,,,,,
14804684,141716,4613,6030,,,,,
14812947,300309,7802,30313,,,,,
14815407,829219,12002,31299,,,,,
14815847,246675,10638,9184,,,,,
14818979,349415,31511,21902,,,,,
14820746,983693,44254,97504,,,,,
14827694,540649,10960,53050,,,,,
14830958,390271,10723,10504,,,,,
14833085,390780,9424,27242,,,,,
14834674,544906,15876,26820,,,,,
14837563,266523,23900,20247,,,,,
14846591,331252,26824,22122,,,,,
14855885,498269,13729,25681,,,,,
14860998,560637,8596,23365,,,,,
14879882,266726,23916,20285,,,,,
14882505,0,0,0,,,,,
14890847,142231,4647,6042,,,,,
14907570,266845,23927,20299,,,,,
14929908,266972,23944,20330,,,,,
14934571,546466,15939,26887,,,,,
14934942,765926,4836,39163,,,,,
14935646,140599,22979,11758,,,,,
14937243,683251,21860,47859,,,,,
14939618,400106,16079,39324,,,,,
14949494,0,0,0,,,,,
14949950,267096,23953,20334,,,,,
14951751,392438,15497,30545,,,,,
14952752,403610,8696,28008,,,,,
14960300,258879,46033,35970,,,,,
14966797,267199,23960,20333,,,,,
14973320,0,0,0,,,,,
14974849,350146,19115,27710,,,,,
14976349,584054,115522,65420,,,,,
14992700,267384,23969,20335,,,,,
14992744,0,0,0,,,,,
14998964,91548,11467,4109,,,,,
15000691,267429,23973,20343,,,,,
15006579,278743,13599,89194,,,,,
15007365,308592,47908,27504,,,,,
15014436,0,0,0,,,,,
15032889,163469,5029,12198,,,,,
15034351,0,0,0,,,,,
15042428,330679,6158,9174,,,,,
15043210,247709,8609,13399,,,,,
15045586,0,0,0,,,,,
15056193,548255,15993,26986,,,,,
15056965,579240,14770,36235,,,,,
15069836,298541,9081,27080,,,,,
15080784,495713,9136,32555,,,,,
15083811,463439,10629,27705,,,,,
15088622,385303,11915,17156,,,,,
15088864,437116,19257,38885,,,,,
15101630,617696,13569,49328,,,,,
15104666,143947,12709,25593,,,,,
15119915,405832,8769,28139,,,,,
15124619,394189,9569,27564,,,,,
15125389,454599,21411,32803,,,,,
15128450,549048,16032,27040,,,,,
15128518,545560,37073,32905,,,,,
15135153,587818,60028,74461,,,,,
15139338,471311,8305,22289,,,,,
15143967,307285,33103,27061,,,,,
15144751,127465,8868,14411,,,,,
15147434,199744,9729,8520,,,,,
15150259,394526,15587,30802,,,,,
15174418,362901,9375,25669,,,,,
15175762,349970,3534,24091,,,,,
15183821,801481,24059,42374,,,,,
15185123,782687,9739,128183,,,,,
15187622,219445,4127,16602,,,,,
15188497,544499,11071,53506,,,,,
15191078,444885,22111,32226,,,,,
15199996,500052,30081,32277,,,,,
15208321,592538,7293,29404,,,,,
15209320,391728,5949,13183,,,,,
15228152,550124,16070,27083,,,,,
15238518,164879,5092,12343,,,,,
15261429,408018,8818,28186,,,,,
15264424,2081120,16178,222916,,,,,
15281609,421532,9412,18735,,,,,
15295839,701918,11126,30710,,,,,
15313469,953730,129860,162754,,,,,
15322882,405634,16113,39742,,,,,
15323251,329005,8325,11834,,,,,
15324141,361962,30878,34020,,,,,
15328979,596967,8201,31304,,,,,
15338252,331795,5348,19622,,,,,
15346180,551373,16115,27094,,,,,
15362601,381951,8481,12219,,,,,
15385482,396405,15696,30966,,,,,
15432746,233172,19513,12709,,,,,
15457342,750154,15682,62557,,,,,
15463329,999791,18452,53752,,,,,
15473026,166517,5164,12409,,,,,
15474680,320810,10778,17685,,,,,
15477840,601692,10719,51062,,,,,
15500012,398740,9735,28045,,,,,
15500782,31266,9216,3183,,,,,
15511988,266991,11587,49099,,,,,
15519728,506022,14001,25866,,,,,
15520717,654898,33793,59981,,,,,
15539921,445315,16398,17004,,,,,
15552885,548563,11180,53665,,,,,
15567508,2092343,16440,224029,,,,,
15582864,658062,11621,34119,,,,,
15598360,93997,11578,4281,,,,,
15610413,221556,4201,16745,,,,,
15616641,399854,9774,28128,,,,,
15643726,369975,15821,22464,,,,,
15650308,507462,14037,25894,,,,,
15665631,167586,5219,12501,,,,,
15670640,398970,15824,31143,,,,,
15682850,444728,18376,31578,,,,,
15701834,436122,10037,19811,,,,,
15705468,410780,16178,40122,,,,,
15723324,310667,33406,27393,,,,,
15723748,128922,9094,14581,,,,,
15739514,623311,13776,49733,,,,,
15766290,469060,10879,27871,,,,,
15775897,147001,24337,12145,,,,,
15776053,356542,3662,24228,,,,,
15777624,2392582,21872,437036,,,,,
15791110,204392,9914,8628,,,,,
15793061,168245,5249,12527,,,,,
15797464,788034,10012,128541,,,,,
15808015,401835,9864,28352,,,,,
15808339,1625402,334546,561476,,,,,
15812658,587144,15019,36424,,,,,
15845395,890385,8460,161513,,,,,
15852974,223563,4264,16923,,,,,
15855293,604962,8395,32014,,,,,
15873034,1386616,40714,141630,,,,,
15875379,2285418,19401,326719,,,,,
15879831,268627,47287,36876,,,,,
15883812,2104229,16749,224756,,,,,
15891918,168713,5272,12552,,,,,
15896259,1071,2140,134,,,,,
15897818,463139,21883,33587,,,,,
15899179,1081,2158,120,,,,,
15904385,1088,2175,118,,,,,
15906260,411622,8186,29943,,,,,
15924122,542009,98636,67599,,,,,
15929709,332345,8425,11880,,,,,
15960127,374825,3823,9059,,,,,
15960127,374825,3823,9059,,,,,
15973068,169083,5293,12600,,,,,
15982612,748479,15858,42404,,,,,
15985004,402130,15975,31429,,,,,
16002425,95539,11812,4361,,,,,
16005676,404031,9947,28602,,,,,
16013474,511402,14150,25973,,,,,
16022065,376263,9712,26234,,,,,
16026063,401216,23590,20989,,,,,
16037832,414909,16263,40412,,,,,
16044311,629985,9307,33628,,,,,
16048699,169473,5317,12671,,,,,
16106570,1007250,32071,60947,,,,,
16127761,138238,28873,14458,,,,,
16141230,309556,7190,27714,,,,,
16146848,1094557,8876,65275,,,,,
16154588,252432,10936,9291,,,,,
16165607,2113995,16998,225681,,,,,
16178195,170269,5343,12663,,,,,
16187620,405952,10025,28779,,,,,
16196266,368155,31498,34356,,,,,
16206154,365401,19894,28428,,,,,
16215326,170480,5354,12651,,,,,
16219716,559289,18294,28940,,,,,
16230119,4007,312,436,,,,,
16240658,610500,8520,32722,,,,,
16273099,360988,3758,24717,,,,,
16281785,404435,11175,10720,,,,,
16281826,130175,9306,14678,,,,,
16286804,170862,5371,12683,,,,,
16294419,405125,6190,13320,,,,,
16314232,314523,33658,27694,,,,,
16337797,792471,10268,128846,,,,,
16344681,232342,6276,18237,,,,,
16353989,96881,12011,4417,,,,,
16354826,511764,9562,33304,,,,,
16363949,450655,20389,39970,,,,,
16371326,408367,10101,28927,,,,,
16374073,151556,25183,12399,,,,,
16374553,514861,14301,26058,,,,,
16376465,418390,16350,40765,,,,,
16381551,171508,5428,12736,,,,,
16399132,273344,47896,37421,,,,,
16407659,700309,22609,48301,,,,,
16408326,473674,11164,28016,,,,,
16438535,209140,10124,8786,,,,,
16451355,2122948,17241,226482,,,,,
16462484,272644,12087,49894,,,,,
16475182,629374,14026,49999,,,,,
16502483,469567,22215,31153,,,,,
16520961,172601,5470,12774,,,,,
16538689,335666,8552,11942,,,,,
16550931,365540,10810,41547,,,,,
16553973,578930,13408,27821,,,,,
16574966,615180,8629,33298,,,,,
16578514,306608,9760,27571,,,,,
16584193,669544,34715,60648,,,,,
16585986,941514,20964,74811,,,,,
16591211,594551,15276,36629,,,,,
16627740,408701,6259,13358,,,,,
16647988,491246,8789,22892,,,,,
16651726,173506,5497,12814,,,,,
16676257,343907,5641,17945,,,,,
16712248,200316,14347,41640,,,,,
16712784,98361,12226,4478,,,,,
16715189,2131806,17500,226925,,,,,
16725340,471729,22341,31374,,,,,
16726752,769666,24651,70391,,,,,
16755944,346310,28064,22653,,,,,
16768247,381891,16360,23033,,,,,
16773458,419181,8502,30371,,,,,
16773819,995657,26243,121200,,,,,
16777231,518106,14427,26162,,,,,
16806698,771501,16534,64002,,,,,
16806832,338792,9761,36160,,,,,
16809675,945882,20399,53440,,,,,
16809947,422404,16465,41047,,,,,
16816300,365637,3879,25007,,,,,
16822805,436675,9870,19119,,,,,
16824026,478516,25019,55263,,,,,
16851287,389030,10097,26785,,,,,
16872177,155010,25869,12460,,,,,
16884972,1366736,59930,237907,,,,,
16886097,796659,10462,129139,,,,,
16926499,367517,33277,22594,,,,,
16926767,619996,8739,33729,,,,,
16931579,473708,22458,31498,,,,,
16935442,160896,6813,14360,,,,,
16950216,328880,51044,28597,,,,,
16993131,2141306,17759,227463,,,,,
17011217,477836,11417,28213,,,,,
17017392,919930,8880,170020,,,,,
17023711,516952,31608,33013,,,,,
17030271,41743,141315,53209,,,,,
17045761,279676,48758,38252,,,,,
17049503,424886,16529,41204,,,,,
17130971,475423,22543,31669,,,,,
17148610,635264,11330,52801,,,,,
17154166,413190,24245,21478,,,,,
17158531,787419,43420,125882,,,,,
17159502,634470,14279,50215,,,,,
17168655,214322,10375,8883,,,,,
17190739,623092,8811,34179,,,,,
17224100,415673,6378,13430,,,,,
17228602,784284,9287,41999,,,,,
17228911,587446,13613,28161,,,,,
17234693,157545,26343,12624,,,,,
17259071,132009,9552,14789,,,,,
17272904,406154,9187,12658,,,,,
17296874,2151879,18056,227360,,,,,
17301320,1207659,17463,80347,,,,,
17323432,477139,22615,31820,,,,,
17327325,320760,34132,28151,,,,,
17333594,424200,8671,30690,,,,,
17345023,415475,16586,32172,,,,,
17350342,512476,39144,58566,,,,,
17355287,428418,16614,41428,,,,,
17385229,988608,135786,169681,,,,,
17399806,371188,3990,25313,,,,,
17403821,948047,19583,61454,,,,,
17404158,800784,10683,129289,,,,,
17424422,340361,8724,12041,,,,,
17431633,101401,12672,4576,,,,,
17433516,747638,12441,32529,,,,,
17446067,891114,13501,36931,,,,,
17459747,461643,21280,40904,,,,,
17476646,628011,124555,68620,,,,,
17483072,159270,26625,12662,,,,,
17485497,349780,5833,18151,,,,,
17492084,132421,9631,14818,,,,,
17495717,626333,8916,34608,,,,,
17509307,424687,7776,66564,,,,,
17539644,481224,11612,28300,,,,,
17540613,380464,20697,29122,,,,,
17541310,277443,12579,50672,,,,,
17567535,479269,22719,32015,,,,,
17581512,259320,11312,9418,,,,,
17582567,390337,16731,23375,,,,,
17594668,322313,34271,28268,,,,,
17611184,399562,10331,27252,,,,,
17613868,373733,36817,36710,,,,,
17613871,369518,7892,45240,,,,,
17620424,466482,19633,32677,,,,,
17624672,2162749,18342,227648,,,,,
17626751,603987,15572,36990,,,,,
17629966,682328,35479,61132,,,,,
17635581,429831,7918,67047,,,,,
17645543,432025,16696,41624,,,,,
17678167,630644,66441,79241,,,,,
17679753,248909,21039,13058,,,,,
17687467,341663,8766,12077,,,,,
17698820,427621,8786,30896,,,,,
17719975,161078,26939,12696,,,,,
17724491,218016,10534,8976,,,,,
17741854,211522,15153,43359,,,,,
17758014,865679,25934,45223,,,,,
17760449,312356,10408,28026,,,,,
17795478,481443,22818,32260,,,,,
17808890,629779,9012,35112,,,,,
17809342,417846,11717,10865,,,,,
17855628,353806,5971,18388,,,,,
17869609,434706,8024,67500,,,,,
17907374,162530,27198,12719,,,,,
17910971,639620,14489,50505,,,,,
17914781,424194,6540,13501,,,,,
17931825,1066373,20288,69704,,,,,
17937505,133471,9763,14907,,,,,
17941051,787827,17244,65159,,,,,
17981769,430225,8874,31114,,,,,
17983051,33381,9601,3535,,,,,
17984370,583074,39916,34653,,,,,
17989785,377220,4136,25601,,,,,
18002074,163280,27323,12726,,,,,
18026231,358132,10894,35302,,,,,
18040000,484833,22933,32509,,,,,
18052108,33499,9622,3530,,,,,
18060400,436528,16821,41943,,,,,
18063228,163719,27407,12762,,,,,
18077625,473512,17801,17724,,,,,
18083022,33553,9627,3533,,,,,
18085938,240891,6542,18823,,,,,
18094162,632830,9098,35617,,,,,
18100706,800078,25642,72143,,,,,
18102561,439239,8119,67862,,,,,
18109158,163989,27461,12756,,,,,
18130221,325595,34511,28502,,,,,
18142370,344234,8859,12141,,,,,
18143363,164185,27486,12757,,,,,
18148022,608009,15713,37090,,,,,
18159281,437609,16850,42019,,,,,
18176356,718327,23419,48890,,,,,
18180041,164411,27519,12763,,,,,
18184886,399200,17473,58902,,,,,
18195959,754791,65326,127305,,,,,
18200080,700060,12708,35725,,,,,
18214098,164665,27553,12780,,,,,
18217888,423842,24849,21749,,,,,
18219818,468743,21852,41511,,,,,
18226395,46374,151442,56686,,,,,
18230175,432447,8941,31267,,,,,
18241671,396450,16969,23622,,,,,
18260056,221434,10683,9038,,,,,
18271695,104795,13121,4757,,,,,
18276864,944031,9367,177847,,,,,
18310912,443232,8238,68244,,,,,
18312570,450885,10280,19437,,,,,
18323783,356785,29109,23038,,,,,
18338828,409327,10589,27667,,,,,
18341357,281008,12994,51255,,,,,
18389905,381388,4195,25813,,,,,
18410569,440004,16923,42189,,,,,
18438586,487264,11915,28473,,,,,
18445345,434433,8985,31415,,,,,
18451559,134602,9904,14999,,,,,
18483333,1057008,26060,48415,,,,,
18491519,357413,6062,18494,,,,,
18493705,605805,14154,28931,,,,,
18509625,790001,5539,39470,,,,,
18512018,659301,11824,53907,,,,,
18524908,580025,109188,77580,,,,,
18525720,779040,16745,43270,,,,,
18540761,426229,19042,43668,,,,,
18552477,512867,9441,23317,,,,,
18558186,1002549,32178,59945,,,,,
18574625,2407413,21907,340125,,,,,
18603707,346879,8945,12194,,,,,
18605928,432332,6682,13585,,,,,
18613477,435660,9021,31480,,,,,
18638967,652104,10072,34216,,,,,
18639195,511753,15606,32435,,,,,
18658825,442316,16986,42438,,,,,
18659758,450987,11091,20016,,,,,
18696782,2528335,24797,456442,,,,,
18726265,167255,27944,12883,,,,,
18740734,612771,15873,37236,,,,,
18754010,221056,15832,44801,,,,,
18768614,799156,17797,65842,,,,,
18769449,329158,34734,28732,,,,,
18777166,475126,22284,42195,,,,,
18803548,385161,4290,26121,,,,,
18811104,437232,9070,31560,,,,,
18823132,224741,10840,9109,,,,,
18826204,486542,24877,33645,,,,,
18834697,265904,11657,9519,,,,,
18858879,774174,13302,33708,,,,,
18871288,293244,61447,32777,,,,,
18889060,107134,13462,4896,,,,,
18898278,369243,11550,36005,,,,,
18899684,531178,32930,33688,,,,,
18916851,383167,34950,23207,,,,,
18918958,438154,9098,31629,,,,,
18934115,135430,10026,15097,,,,,
18934306,646724,14776,50752,,,,,
18938867,1013411,140271,175929,,,,,
18944098,360585,6181,18746,,,,,
18968406,317109,11056,28047,,,,,
18968433,222572,15974,45012,,,,,
19023565,283704,13302,51648,,,,,
19035197,349364,9039,12247,,,,,
19092511,1782249,398358,611327,,,,,
19150418,433074,25366,22069,,,,,
19152427,388401,4347,26301,,,,,
19159667,440156,9150,31770,,,,,
19177871,356298,12457,19735,,,,,
19197103,361972,6217,18868,,,,,
19218813,429807,9873,13278,,,,,
19250661,440993,9168,31837,,,,,
19256271,616761,16011,37404,,,,,
19258901,431582,19490,44116,,,,,
19259963,623786,53529,42784,,,,,
19316205,842328,15673,44813,,,,,
19349122,442059,9187,31834,,,,,
19351248,332395,34963,28889,,,,,
19371315,108871,13741,5045,,,,,
19373115,228196,11010,9178,,,,,
19377284,352568,54839,29893,,,,,
19377506,440667,6863,13733,,,,,
19379243,225272,16163,45526,,,,,
19390255,136187,10131,15209,,,,,
19392316,1040557,27670,126148,,,,,
19412787,479898,22610,42478,,,,,
19430162,660949,131554,70409,,,,,
19431979,431025,12247,11087,,,,,
19434177,363428,6283,18950,,,,,
19440207,442876,9210,31890,,,,,
19449737,961748,9677,185299,,,,,
19453342,375777,12005,37015,,,,,
19484684,650601,14929,50861,,,,,
19515345,391429,4400,26536,,,,,
19522248,351824,9114,12281,,,,,
19524105,443612,9228,31939,,,,,
19586636,809476,18295,66540,,,,,
19604933,444275,9246,32012,,,,,
19617103,246215,6745,19430,,,,,
19643010,227103,16317,45865,,,,,
19666531,444821,9264,32041,,,,,
19669098,33575,9632,3548,,,,,
19670964,487305,20884,33708,,,,,
19687255,1101522,36325,64156,,,,,
19716689,975715,9118,127045,,,,,
19721487,445269,9273,32069,,,,,
19726358,837310,26857,73914,,,,,
19752678,286615,13623,52059,,,,,
19780012,445716,9284,32135,,,,,
19802960,793093,13828,34367,,,,,
19824140,663377,70750,81939,,,,,
19832315,734437,24150,49396,,,,,
19834563,446196,9293,32200,,,,,
19854531,394032,4450,26701,,,,,
19859201,1006420,23157,77820,,,,,
19864779,228670,16420,46318,,,,,
19890243,53817,164691,60921,,,,,
19924745,682256,12269,55270,,,,,
19932292,335976,35141,29040,,,,,
19950574,434913,11089,28895,,,,,
19963184,940443,14917,38884,,,,,
19994026,379285,12230,37523,,,,,
19998243,371137,30159,23556,,,,,
19999878,395711,8694,46761,,,,,
20015015,4341,342,454,,,,,
20064677,233697,11226,9273,,,,,
20087204,1024322,22325,56615,,,,,
20089653,623095,16229,37710,,,,,
20093149,271426,12024,9633,,,,,
20101137,137324,10299,15262,,,,,
20136000,514355,27521,57566,,,,,
20165538,321456,11633,28308,,,,,
20170806,355237,9182,12347,,,,,
20193088,655829,15136,51136,,,,,
20239933,396828,4518,26876,,,,,
20248980,234974,11290,9293,,,,,
20262259,624411,16268,37786,,,,,
20291688,249906,6906,19645,,,,,
20324769,1013530,21269,63248,,,,,
20346849,381820,12418,37836,,,,,
20385514,137683,10368,15295,,,,,
20393752,56243,169128,62623,,,,,
20409647,568680,44854,64390,,,,,
20450743,393497,36107,23587,,,,,
20459059,443485,11210,29246,,,,,
20459891,289415,13944,52547,,,,,
20462695,807408,14139,34952,,,,,
20517705,356934,9215,12412,,,,,
20539417,840642,47715,124236,,,,,
20546052,975760,9910,191855,,,,,
20546909,1127959,21919,70327,,,,,
20547946,384024,12559,38320,,,,,
20565795,2320638,33225,477215,,,,,
20568181,457752,7156,14111,,,,,
20585928,399492,4584,27100,,,,,
20605167,252139,7002,19783,,,,,
20616664,420036,41438,39256,,,,,
20658640,384958,12623,38514,,,,,
20680316,394711,12869,44215,,,,,
20705342,341449,35429,29365,,,,,
20709888,237959,11440,9361,,,,,
20723565,1018785,48090,68790,,,,,
20745443,627978,16375,37898,,,,,
20747860,57929,174044,64134,,,,,
20752341,804496,17557,44075,,,,,
20761480,871930,11595,43026,,,,,
20771856,440493,20324,44778,,,,,
20780404,615020,42311,36026,,,,,
20785122,138334,10470,15315,,,,,
20792717,659969,15302,51328,,,,,
20804351,634514,15450,29998,,,,,
20814284,610574,116170,79735,,,,,
20817327,803202,5955,39675,,,,,
20860529,2484550,23592,348384,,,,,
20873451,857706,27737,75079,,,,,
20921796,0,0,0,,,,,
20928215,1535643,71750,264405,,,,,
20934803,359012,9294,12451,,,,,
20946564,818927,14391,35561,,,,,
20974117,452142,11352,29662,,,,,
21005589,59281,176903,65181,,,,,
21081101,343556,35557,29448,,,,,
21104436,1867610,435189,607646,,,,,
21113889,254342,7076,20099,,,,,
21123418,443953,12781,11269,,,,,
21137615,324673,12016,28438,,,,,
21153134,739433,13742,36935,,,,,
21161174,291620,14286,52851,,,,,
21173273,138996,10565,15360,,,,,
21188015,543824,34063,34080,,,,,
21200886,241443,11567,9413,,,,,
21203140,464190,7277,14180,,,,,
21211851,114989,14808,5264,,,,,
21227705,631508,16491,38060,,,,,
21250349,454441,10532,13881,,,,,
21275320,503218,19298,18395,,,,,
21315811,828968,14674,35925,,,,,
21338153,276290,12335,9674,,,,,
21344664,690283,137707,72303,,,,,
21393511,706501,12749,56121,,,,,
21401685,674913,10862,34736,,,,,
21481226,987147,10106,195966,,,,,
21486931,747466,24836,49758,,,,,
21524828,345985,35739,29640,,,,,
21545253,504791,21898,34879,,,,,
21550910,462651,11508,30127,,,,,
21582276,2626585,27633,471584,,,,,
21594339,1072246,28662,128809,,,,,
21612500,244341,11720,9465,,,,,
21636717,293209,14561,53078,,,,,
21667619,836469,14854,36262,,,,,
21688951,634770,16618,38300,,,,,
21700755,665972,15548,51695,,,,,
21748916,1147341,28950,51575,,,,,
21766206,465478,12191,20186,,,,,
21846890,140065,10689,15397,,,,,
21853335,326785,12339,28651,,,,,
21888035,667068,15604,51775,,,,,
21888660,347563,35874,29748,,,,,
21915398,446290,20913,45233,,,,,
21957640,140214,10716,15418,,,,,
21966117,842800,15009,36763,,,,,
21980138,247098,11847,9554,,,,,
